dataset,word,n,tf,idf,tf_idf,log_odds_weighted,lo_abs
broad,tgs,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thalasemis,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thalcemeia,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thalmic,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thaoracic,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thasalemia,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,themappears,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,themsleves,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,theologian,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,theology,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,theophylline,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thermal,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,therpeutic,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,theta,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thich,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thicl,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thighs,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thinning,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thins,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thirdly,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thisand,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thistle,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thoat,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thoracenteses,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thoracics,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thoraic,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thorasics,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thorocotomy,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thre,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,threw,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thrombophilia,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thrombose,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thromboses,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,throughoutwill,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thruout,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thsi,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thumbprinting,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thurs,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thymo,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thymocyte,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thymogloblin,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thymoglobulin,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,thyroiditis,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tie,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tighten,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tilts,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,timeline,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,timilol,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tinted,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tirate,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tirated,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tital,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tl,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tlso,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tmaebringing,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tmzf,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tnt,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,toast,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,toelrated,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,toenails,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,toknow,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,toleit,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tolerable,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,toleratedtreated,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tolerrating,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tollertaing,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tollerted,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tomorrows,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tomrow,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tonically,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tonighthe,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tonsils,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tooth,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,topics,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,topirimate,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,topomax,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,toprolol,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tordol,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,torodal,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,totpro,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,touchhct,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,touchinflamation,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,touching,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,towel,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,town,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,toxoplamosis,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,toxoplasma,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tprot,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,trachaelbronchialmalcia,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tracheobronchial,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,traction,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,train,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,trali,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tramodol,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tran,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tranaminases,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tranferred,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,transaortic,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,transducer,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,transf,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,transferrin,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,transferritin,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,transfre,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,transfursion,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,transfustions,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,transfution,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,transiitonal,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,transit,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,translocation,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,transplanted,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,transporters,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,transvalvular,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,trasnferred,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,trasplant,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,travels,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,traverses,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,treament,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,treate,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,treatement,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,treats,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tremulous,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tremulousness,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,trendelenberg,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tri,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tributaries,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tricep,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,trichrome,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,trig,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,triplets,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tritrated,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,trophic,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,troubling,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,troughout,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,troughs,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,trp,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,trpn,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,truck,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tsp,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tubinghands,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tue,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tunnelled,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,turp,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,twf,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,twinsmom,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,twitch,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,txm,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,txs,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tylenlol,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tylenolhad,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tympamic,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,typing,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,tyshak,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,uap,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,ubchanged,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,uco,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,ulra,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,ultil,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,umbilicus,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,umbillical,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,umol,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,una,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unaffected,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unalbored,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unappreciable,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unber,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unbroken,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,uncertaintly,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,uncertainty,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unchanghed,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unchecked,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unclot,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,uncomofortable,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,uncontrollably,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,uncoordination,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,undergoes,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,underneath,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,understandably,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,understandind,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,undertake,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,underway,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,uneffected,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unemp,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,uneventfully,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unfortunatelty,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unintelligible,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unintentionally,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,uninterpretable,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unitson,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,univasc,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unlabeled,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unlikey,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unmasking,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unnecessary,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unobtainable,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unplanned,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unreadably,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unrelenting,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unrest,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unsatble,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unstoppable,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unsuccesseful,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unsuccessfull,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unsucessful,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unsufficient,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unswaddled,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unsymptomatic,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,untappable,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,untoward,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,untra,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unusually,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unwell,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unwellness,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unwilling,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,unwrapped,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,uoms,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,uopn,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,uops,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,up,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,upated,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,updating,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,upgrades,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,upperback,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,upsetting,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,upsloping,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,uptake,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,uptitrate,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,upwards,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,urgensy,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,urimeter,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,urineurine,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,urobil,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,urticaria,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,usage,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,usb,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,ususally,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,ut,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,uterotonics,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,utility,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,utilize,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,uvula,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
broad,uvulopalatoplasty,1,2.003478037873749e-6,0.6931471805599453,1.3887051532659604e-6,0.401068862938045,0.401068862938045
