,doc_id,token,token_order,lemma,ent_type,tag,dep,pos,is_stop,is_alpha,is_digit,is_punct
11,80,8,11,8,,CD,pobj,NUM,False,False,True,False
12,80,-,12,-,,SYM,punct,SYM,False,False,False,True
13,80,9,13,9,,CD,prep,NUM,False,False,True,False
14,80,*,14,*,,NFP,punct,PUNCT,False,False,False,True
15,80,*,15,*,,NFP,punct,PUNCT,False,False,False,True
16,80,],16,],,-RRB-,punct,PUNCT,False,False,False,True
17,80,for,17,for,,IN,prep,ADP,True,True,False,False
18,80,this,18,this,,DT,pobj,DET,True,True,False,False
19,80,as,19,as,,RB,advmod,ADV,True,True,False,False
20,80,well,20,well,,RB,advmod,ADV,True,True,False,False
21,80,as,21,as,,IN,cc,ADP,True,True,False,False
22,80,for,22,for,,IN,conj,ADP,True,True,False,False
23,80,pneumonia,23,pneumonia,,NN,pobj,NOUN,False,True,False,False
24,80,.,24,.,,.,punct,PUNCT,False,False,False,True
0,81,",",0,",",,",",punct,PUNCT,False,False,False,True
1,81,The,1,the,,DT,det,DET,True,True,False,False
2,81,patient,2,patient,,NN,nsubj,NOUN,False,True,False,False
3,81,was,3,be,,VBD,ROOT,AUX,True,True,False,False
4,81,in,4,in,,IN,prep,ADP,True,True,False,False
5,81,her,5,her,,PRP$,poss,PRON,True,True,False,False
6,81,usual,6,usual,,JJ,amod,ADJ,False,True,False,False
7,81,state,7,state,,NN,pobj,NOUN,False,True,False,False
8,81,of,8,of,,IN,prep,ADP,True,True,False,False
9,81,health,9,health,,NN,pobj,NOUN,False,True,False,False
10,81,(,10,(,,-LRB-,punct,PUNCT,False,False,False,True
11,81,per,11,per,,IN,prep,ADP,True,True,False,False
12,81,her,12,her,,PRP$,poss,PRON,True,True,False,False
13,81,boyfriend,13,boyfriend,,NN,poss,NOUN,False,True,False,False
14,81,'s,14,'s,,POS,case,PART,True,False,False,False
15,81,report,15,report,,NN,pobj,NOUN,False,True,False,False
16,81,),16,),,-RRB-,punct,PUNCT,False,False,False,True
17,81,until,17,until,,IN,prep,ADP,True,True,False,False
18,81,the,18,the,,DT,det,DET,True,True,False,False
19,81,evening,19,evening,,NN,pobj,NOUN,False,True,False,False
20,81,prior,20,prior,,RB,advmod,ADV,False,True,False,False
21,81,to,21,to,,IN,prep,ADP,True,True,False,False
22,81,admission,22,admission,,NN,pobj,NOUN,False,True,False,False
23,81,.,23,.,,.,punct,PUNCT,False,False,False,True
0,82,",",0,",",,",",punct,PUNCT,False,False,False,True
1,82,+,1,+,,CC,nmod,CCONJ,False,False,False,False
2,82,blood,2,blood,,NN,ROOT,NOUN,False,True,False,False
3,82,on,3,on,,IN,prep,ADP,True,True,False,False
4,82,u,4,u,ORG,NNP,nmod,PROPN,False,True,False,False
5,82,/,5,/,ORG,SYM,punct,SYM,False,False,False,True
6,82,a,6,a,ORG,DT,det,DET,True,True,False,False
7,82,=,7,=,ORG,NN,punct,NOUN,False,False,False,False
8,82,patient,8,patient,ORG,JJ,appos,ADJ,False,True,False,False
9,82,reports,9,report,,NNS,pobj,NOUN,False,True,False,False
10,82,menstruating,10,menstruate,,VBG,acl,VERB,False,True,False,False
11,82,.,11,.,,.,punct,PUNCT,False,False,False,True
0,83,",",0,",",,",",punct,PUNCT,False,False,False,True
1,83,also,1,also,,RB,advmod,ADV,True,True,False,False
2,83,needs,2,need,,VBZ,ROOT,VERB,False,True,False,False
3,83,outpatient,3,outpatient,,NN,compound,NOUN,False,True,False,False
4,83,U,4,u,ORG,NN,nmod,NOUN,False,True,False,False
5,83,/,5,/,ORG,SYM,punct,SYM,False,False,False,True
6,83,A,6,a,ORG,NN,dobj,NOUN,True,True,False,False
7,83,when,7,when,,WRB,advmod,ADV,True,True,False,False
8,83,not,8,not,,RB,neg,PART,True,True,False,False
9,83,menstruating,9,menstruate,,VBG,advcl,VERB,False,True,False,False
10,83,.,10,.,,.,punct,PUNCT,False,False,False,True
0,84,",",0,",",,",",punct,PUNCT,False,False,False,True
1,84,pts,1,pts,,NNP,compound,PROPN,False,True,False,False
2,84,family,2,family,,NN,nsubj,NOUN,False,True,False,False
3,84,arrived,3,arrive,,VBD,ccomp,VERB,False,True,False,False
4,84,to,4,to,,TO,aux,PART,True,True,False,False
5,84,visit,5,visit,,VB,advcl,VERB,False,True,False,False
6,84,and,6,and,,CC,cc,CCONJ,True,True,False,False
7,84,appeard,7,appeard,,VB,conj,VERB,False,True,False,False
8,84,to,8,to,,TO,aux,PART,True,True,False,False
9,84,calm,9,calm,,VB,advcl,VERB,False,True,False,False
10,84,patient,10,patient,,NN,dobj,NOUN,False,True,False,False
11,84,",",11,",",,",",punct,PUNCT,False,False,False,True
12,84,no,12,no,,DT,det,DET,True,True,False,False
13,84,medication,13,medication,,NN,nsubj,NOUN,False,True,False,False
14,84,needed,14,need,,VBD,ROOT,VERB,False,True,False,False
15,84,.,15,.,,.,punct,PUNCT,False,False,False,True
0,85,",",0,",",,",",punct,PUNCT,False,False,False,True
1,85,Unable,1,unable,,JJ,advcl,ADJ,False,True,False,False
2,85,to,2,to,,TO,aux,PART,True,True,False,False
3,85,do,3,do,,VB,xcomp,VERB,True,True,False,False
4,85,treatment,4,treatment,,NN,compound,NOUN,False,True,False,False
5,85,s,5,s,,NNS,dobj,NOUN,False,True,False,False
6,85,when,6,when,,WRB,advmod,ADV,True,True,False,False
7,85,patient,7,patient,,NN,nsubjpass,NOUN,False,True,False,False
8,85,is,8,be,,VBZ,auxpass,AUX,True,True,False,False
9,85,agitated,9,agitated,,JJ,advcl,ADJ,False,True,False,False
10,85,",",10,",",,",",punct,PUNCT,False,False,False,True
11,85,repositioned,11,reposition,,VBN,ROOT,VERB,False,True,False,False
12,85,and,12,and,,CC,cc,CCONJ,True,True,False,False
13,85,follows,13,follow,,VBZ,conj,VERB,False,True,False,False
14,85,to,14,to,,IN,prep,ADP,True,True,False,False
15,85,commands,15,command,,NNS,pobj,NOUN,False,True,False,False
16,85,(,16,(,,-LRB-,punct,PUNCT,False,False,False,True
17,85,mouth,17,mouth,,NN,compound,NOUN,False,True,False,False
18,85,care,18,care,,NN,appos,NOUN,False,True,False,False
19,85,",",19,",",,",",punct,PUNCT,False,False,False,True
20,85,turning,20,turn,,VBG,acl,VERB,False,True,False,False
21,85,),21,),,-RRB-,punct,PUNCT,False,False,False,True
22,85,with,22,with,,IN,prep,ADP,True,True,False,False
23,85,medication,23,medication,,NN,pobj,NOUN,False,True,False,False
24,85,.,24,.,,.,punct,PUNCT,False,False,False,True
0,86,",",0,",",,",",punct,PUNCT,False,False,False,True
1,86,Respi,1,Respi,NORP,NNP,npadvmod,PROPN,False,True,False,False
2,86,:,2,:,,:,punct,PUNCT,False,False,False,True
3,86,patient,3,patient,,VB,ROOT,VERB,False,True,False,False
4,86,more,4,more,,RBR,advmod,ADV,True,True,False,False
5,86,comfortable,5,comfortable,,JJ,amod,ADJ,False,True,False,False
6,86,in,6,in,,IN,prep,ADP,True,True,False,False
7,86,face,7,face,,NN,compound,NOUN,False,True,False,False
8,86,tent,8,tent,,NN,pobj,NOUN,False,True,False,False
9,86,titrated,9,titrate,,VBN,acl,VERB,False,True,False,False
10,86,down,10,down,,RP,prt,ADP,True,True,False,False
11,86,to,11,to,,IN,prep,ADP,True,True,False,False
12,86,FiO2,12,fio2,,CD,pobj,NUM,False,False,False,False
13,86,of,13,of,,IN,prep,ADP,True,True,False,False
14,86,60,14,60,PERCENT,CD,nummod,NUM,False,False,True,False
15,86,%,15,%,PERCENT,NN,pobj,NOUN,False,False,False,True
16,86,and,16,and,,CC,cc,CCONJ,True,True,False,False
17,86,NC,17,NC,ORG,NNP,nmod,PROPN,False,True,False,False
18,86,4,18,4,ORG,CD,nummod,NUM,False,False,True,False
19,86,lpm,19,lpm,ORG,NN,conj,NOUN,False,True,False,False
20,86,",",20,",",,",",punct,PUNCT,False,False,False,True
21,86,satts,21,satts,,NNP,npadvmod,PROPN,False,True,False,False
22,86,93,22,93,PERCENT,CD,nummod,NUM,False,False,True,False
23,86,-,23,-,PERCENT,SYM,punct,SYM,False,False,False,True
24,86,100,24,100,PERCENT,CD,prep,NUM,False,False,True,False
25,86,%,25,%,PERCENT,NN,npadvmod,NOUN,False,False,False,True
26,86,(,26,(,,-LRB-,punct,PUNCT,False,False,False,True
27,86,drops,27,drop,,VBZ,parataxis,VERB,False,True,False,False
28,86,her,28,her,,PRP$,poss,PRON,True,True,False,False
29,86,sats,29,sat,,NNS,dobj,NOUN,False,True,False,False
30,86,when,30,when,,WRB,advmod,ADV,True,True,False,False
31,86,agitated,31,agitated,,JJ,advcl,ADJ,False,True,False,False
32,86,),32,),,-RRB-,punct,PUNCT,False,False,False,True
33,86,.,33,.,,.,punct,PUNCT,False,False,False,True
0,87,6,0,6,CARDINAL,CD,nsubj,NUM,False,False,True,False
1,87,continues,1,continue,,VBZ,ROOT,VERB,False,True,False,False
2,87,on,2,on,,IN,prep,ADP,True,True,False,False
3,87,zosyn,3,zosyn,,NN,pobj,NOUN,False,True,False,False
4,87,",",4,",",,",",punct,PUNCT,False,False,False,True
5,87,aithromycin,5,aithromycin,,NNP,conj,PROPN,False,True,False,False
6,87,and,6,and,,CC,cc,CCONJ,True,True,False,False
7,87,vancomycin,7,vancomycin,,NNP,conj,PROPN,False,True,False,False
8,87,?,8,?,,.,punct,PUNCT,False,False,False,True
9,87,",",9,",",,",",punct,PUNCT,False,False,False,True
10,87,Social,10,Social,ORG,NNP,nsubj,PROPN,False,True,False,False
11,87,:,11,:,ORG,:,punct,PUNCT,False,False,False,True
12,87,patient,12,patient,,NN,poss,NOUN,False,True,False,False
13,87,'s,13,'s,,POS,case,PART,True,False,False,False
14,87,mother,14,mother,,NN,appos,NOUN,False,True,False,False
15,87,called,15,call,,VBN,acl,VERB,False,True,False,False
16,87,last,16,last,TIME,JJ,amod,ADJ,True,True,False,False
17,87,night,17,night,TIME,NN,npadvmod,NOUN,False,True,False,False
18,87,for,18,for,,IN,prep,ADP,True,True,False,False
19,87,updates,19,update,,NNS,pobj,NOUN,False,True,False,False
20,87,",",20,",",,",",punct,PUNCT,False,False,False,True
21,87,patient,21,patient,,NNP,poss,PROPN,False,True,False,False
22,87,'s,22,'s,,POS,case,PART,True,False,False,False
23,87,boyfriend,23,boyfriend,,NN,nsubj,NOUN,False,True,False,False
24,87,went,24,go,,VBD,ccomp,VERB,False,True,False,False
25,87,home,25,home,,RB,advmod,ADV,False,True,False,False
26,87,by,26,by,,IN,prep,ADP,True,True,False,False
27,87,[,27,[,,-LRB-,pobj,PUNCT,False,False,False,True
28,87,*,28,*,,NFP,punct,PUNCT,False,False,False,True
29,87,*,29,*,,NFP,punct,PUNCT,False,False,False,True
30,87,2118,30,2118,,CD,nmod,NUM,False,False,True,False
31,87,*,31,*,,NFP,punct,PUNCT,False,False,False,True
32,87,*,32,*,,NFP,punct,PUNCT,False,False,False,True
33,87,],33,],,-RRB-,punct,PUNCT,False,False,False,True
34,87,",",34,",",,",",punct,PUNCT,False,False,False,True
35,87,no,35,no,,DT,nsubj,DET,True,True,False,False
36,87,calls,36,call,,VBZ,ROOT,VERB,False,True,False,False
37,87,from,37,from,,IN,prep,ADP,True,True,False,False
38,87,him,38,he,,PRP,pobj,PRON,True,True,False,False
39,87,since,39,since,,IN,prep,SCONJ,True,True,False,False
40,87,then,40,then,,RB,pcomp,ADV,True,True,False,False
41,87,.,41,.,,.,punct,PUNCT,False,False,False,True
0,88,",",0,",",,",",punct,PUNCT,False,False,False,True
1,88,Spontaneous,1,spontaneous,,JJ,amod,ADJ,False,True,False,False
2,88,breathing,2,breathe,,VBG,advcl,VERB,False,True,False,False
3,88,with,3,with,,IN,prep,ADP,True,True,False,False
4,88,FiO2,4,fio2,,PRP,nmod,PRON,False,False,False,False
5,88,100,5,100,PERCENT,CD,nummod,NUM,False,False,True,False
6,88,%,6,%,PERCENT,NN,pobj,NOUN,False,False,False,True
7,88,via,7,via,,IN,prep,ADP,True,True,False,False
8,88,coolneb,8,coolneb,,NN,pobj,NOUN,False,True,False,False
9,88,",",9,",",,",",punct,PUNCT,False,False,False,True
10,88,patient,10,patient,,NN,nsubj,NOUN,False,True,False,False
11,88,became,11,become,,VBD,ROOT,VERB,True,True,False,False
12,88,more,12,more,,RBR,advmod,ADV,True,True,False,False
13,88,tachypneic,13,tachypneic,,JJ,acomp,ADJ,False,True,False,False
14,88,>,14,>,,XX,quantmod,X,False,False,False,False
15,88,40,15,40,,CD,nummod,NUM,False,False,True,False
16,88,'s,16,'s,,POS,dep,PART,True,False,False,False
17,88,and,17,and,,CC,cc,CCONJ,True,True,False,False
18,88,worsening,18,worsen,,VBG,conj,VERB,False,True,False,False
19,88,ABG,19,ABG,ORG,NNP,dobj,PROPN,False,True,False,False
20,88,.,20,.,,.,punct,PUNCT,False,False,False,True
0,89,",",0,",",,",",punct,PUNCT,False,False,False,True
1,89,Neuro,1,Neuro,PERSON,NNP,nsubj,PROPN,False,True,False,False
2,89,:,2,:,,:,punct,PUNCT,False,False,False,True
3,89,sedated,3,sedate,,VBN,acl,VERB,False,True,False,False
4,89,with,4,with,,IN,prep,ADP,True,True,False,False
5,89,125mcg,5,125mcg,,CD,pobj,NUM,False,False,False,False
6,89,/,6,/,,SYM,punct,SYM,False,False,False,True
7,89,hr,7,hr,,NN,pobj,NOUN,False,True,False,False
8,89,of,8,of,,IN,prep,ADP,True,True,False,False
9,89,fentanyl,9,fentanyl,,JJ,pobj,ADJ,False,True,False,False
10,89,and,10,and,,CC,cc,CCONJ,True,True,False,False
11,89,2mg,11,2mg,ORDINAL,NN,conj,NOUN,False,False,False,False
12,89,/,12,/,,SYM,punct,SYM,False,False,False,True
13,89,hr,13,hr,,NN,pobj,NOUN,False,True,False,False
14,89,of,14,of,,IN,prep,ADP,True,True,False,False
15,89,versed,15,versed,,JJ,pobj,ADJ,False,True,False,False
16,89,",",16,",",,",",punct,PUNCT,False,False,False,True
17,89,intermittently,17,intermittently,,RB,advmod,ADV,False,True,False,False
18,89,would,18,would,,MD,aux,AUX,True,True,False,False
19,89,require,19,require,,VB,ROOT,VERB,False,True,False,False
20,89,bolus,20,bolus,,NN,dobj,NOUN,False,True,False,False
21,89,since,21,since,,IN,prep,SCONJ,True,True,False,False
22,89,patient,22,patient,,JJ,amod,ADJ,False,True,False,False
23,89,tires,23,tire,,NNS,pobj,NOUN,False,True,False,False
24,89,to,24,to,,TO,aux,PART,True,True,False,False
25,89,get,25,get,,VB,advcl,VERB,True,True,False,False
26,89,out,26,out,,IN,prep,SCONJ,True,True,False,False
27,89,of,27,of,,IN,prep,ADP,True,True,False,False
28,89,bed,28,bed,,NN,pobj,NOUN,False,True,False,False
29,89,when,29,when,,WRB,advmod,ADV,True,True,False,False
30,89,awake,30,awake,,JJ,advcl,ADJ,False,True,False,False
31,89,.,31,.,,.,punct,PUNCT,False,False,False,True
0,90,",",0,",",,",",punct,PUNCT,False,False,False,True
1,90,RIJ,1,RIJ,ORG,NNP,nsubj,PROPN,False,True,False,False
2,90,and,2,and,,CC,cc,CCONJ,True,True,False,False
3,90,Aline,3,Aline,FAC,NNP,compound,PROPN,False,True,False,False
4,90,wnl,4,wnl,FAC,NN,conj,NOUN,False,True,False,False
5,90,",",5,",",,",",punct,PUNCT,False,False,False,True
6,90,plan,6,plan,,VB,ROOT,VERB,False,True,False,False
7,90,to,7,to,,TO,aux,PART,True,True,False,False
8,90,dc,8,dc,,VB,nmod,VERB,False,True,False,False
9,90,R,9,r,,NN,compound,NOUN,False,True,False,False
10,90,femoral,10,femoral,,NN,pobj,NOUN,False,True,False,False
11,90,once,11,once,,RB,advmod,ADV,True,True,False,False
12,90,patient,12,patient,,JJ,xcomp,ADJ,False,True,False,False
13,90,able,13,able,,JJ,acomp,ADJ,False,True,False,False
14,90,to,14,to,,TO,aux,PART,True,True,False,False
15,90,tolerate,15,tolerate,,VB,xcomp,VERB,False,True,False,False
16,90,flat,16,flat,,JJ,advmod,ADJ,False,True,False,False
17,90,on,17,on,,IN,prep,ADP,True,True,False,False
18,90,bed,18,bed,,NN,pobj,NOUN,False,True,False,False
19,90,to,19,to,,TO,aux,PART,True,True,False,False
20,90,maintain,20,maintain,,VB,advcl,VERB,False,True,False,False
21,90,pressure,21,pressure,,NN,dobj,NOUN,False,True,False,False
22,90,.,22,.,,.,punct,PUNCT,False,False,False,True
0,91,",",0,",",,",",punct,PUNCT,False,False,False,True
1,91,Hem,1,Hem,PERSON,NNP,nmod,PROPN,False,True,False,False
2,91,/,2,/,,SYM,punct,SYM,False,False,False,True
3,91,onc,3,onc,,NNP,nsubj,PROPN,False,True,False,False
4,91,following,4,follow,,VBG,ROOT,VERB,False,True,False,False
5,91,patient,5,patient,,NN,dobj,NOUN,False,True,False,False
6,91,.,6,.,,.,punct,PUNCT,False,False,False,True
0,92, ,0, ,,_SP,nsubj,SPACE,False,False,False,False
1,92,(,1,(,,-LRB-,punct,PUNCT,False,False,False,True
2,92,",",2,",",,",",punct,PUNCT,False,False,False,True
3,92,patient,3,patient,,JJ,nsubj,ADJ,False,True,False,False
4,92,got,4,get,,VBD,ROOT,VERB,False,True,False,False
5,92,10,5,10,CARDINAL,CD,nummod,NUM,False,False,True,False
6,92,mgs,6,mgs,,NN,dobj,NOUN,False,True,False,False
7,92,of,7,of,,IN,prep,ADP,True,True,False,False
8,92,Lasix,8,Lasix,,NNP,pobj,PROPN,False,True,False,False
9,92,x,9,x,,SYM,punct,SYM,False,True,False,False
10,92,2,10,2,CARDINAL,CD,nummod,NUM,False,False,True,False
11,92,this,11,this,,DT,det,DET,True,True,False,False
12,92,shift,12,shift,,NN,ccomp,NOUN,False,True,False,False
13,92,),13,),,-RRB-,punct,PUNCT,False,False,False,True
14,92,Mg,14,Mg,,NNP,nmod,PROPN,False,True,False,False
15,92,and,15,and,,CC,cc,CCONJ,True,True,False,False
16,92,K,16,K,,NNP,conj,PROPN,False,True,False,False
17,92,repletion,17,repletion,,NN,nsubj,NOUN,False,True,False,False
18,92,done,18,do,,VBD,ccomp,VERB,True,True,False,False
19,92,Social,19,Social,ORG,NNP,dobj,PROPN,False,True,False,False
20,92,:,20,:,ORG,:,punct,PUNCT,False,False,False,True
21,92,patient,21,patient,,NN,poss,NOUN,False,True,False,False
22,92,'s,22,'s,,POS,case,PART,True,False,False,False
23,92,boyfriend,23,boyfriend,,NN,appos,NOUN,False,True,False,False
24,92,in,24,in,,IN,prep,ADP,True,True,False,False
25,92,last,25,last,TIME,JJ,amod,ADJ,True,True,False,False
26,92,night,26,night,TIME,NN,pobj,NOUN,False,True,False,False
27,92,",",27,",",,",",punct,PUNCT,False,False,False,True
28,92,no,28,no,,DT,nsubj,DET,True,True,False,False
29,92,calls,29,call,,VBZ,ROOT,VERB,False,True,False,False
30,92,from,30,from,,IN,prep,ADP,True,True,False,False
31,92,her,31,her,,PRP$,poss,PRON,True,True,False,False
32,92,mother,32,mother,,NN,pobj,NOUN,False,True,False,False
33,92,or,33,or,,CC,cc,CCONJ,True,True,False,False
34,92,father,34,father,,NN,conj,NOUN,False,True,False,False
35,92,of,35,of,,IN,prep,ADP,True,True,False,False
36,92,her,36,her,,PRP$,poss,PRON,True,True,False,False
37,92,child,37,child,,NN,pobj,NOUN,False,True,False,False
38,92,.,38,.,,.,punct,PUNCT,False,False,False,True
0,93,",",0,",",,",",punct,PUNCT,False,False,False,True
1,93,On,1,on,,IN,prep,ADP,True,True,False,False
2,93,arrival,2,arrival,,NN,pobj,NOUN,False,True,False,False
3,93,to,3,to,,IN,prep,ADP,True,True,False,False
4,93,the,4,the,,DT,det,DET,True,True,False,False
5,93,MICU,5,MICU,ORG,NNP,pobj,PROPN,False,True,False,False
6,93,",",6,",",,",",punct,PUNCT,False,False,False,True
7,93,the,7,the,,DT,det,DET,True,True,False,False
8,93,patient,8,patient,,NN,nsubj,NOUN,False,True,False,False
9,93,denies,9,deny,,VBZ,ROOT,VERB,False,True,False,False
10,93,pain,10,pain,,NN,dobj,NOUN,False,True,False,False
11,93,.,11,.,,.,punct,PUNCT,False,False,False,True
0,94,",",0,",",,",",punct,PUNCT,False,False,False,True
1,94,Nonvisualization,1,nonvisualization,,NN,nsubj,NOUN,False,True,False,False
2,94,of,2,of,,IN,prep,ADP,True,True,False,False
3,94,the,3,the,,DT,det,DET,True,True,False,False
4,94,gallbladder,4,gallbladder,,NN,pobj,NOUN,False,True,False,False
5,94,is,5,be,,VBZ,ROOT,AUX,True,True,False,False
6,94,likely,6,likely,,RB,advmod,ADV,False,True,False,False
7,94,secondary,7,secondary,,JJ,acomp,ADJ,False,True,False,False
8,94,to,8,to,,IN,prep,ADP,True,True,False,False
9,94,prior,9,prior,,JJ,amod,ADJ,False,True,False,False
10,94,cholecystectomy,10,cholecystectomy,,NN,pobj,NOUN,False,True,False,False
11,94,reported,11,report,,VBN,acl,VERB,False,True,False,False
12,94,by,12,by,,IN,agent,ADP,True,True,False,False
13,94,patient,13,patient,,NN,pobj,NOUN,False,True,False,False
14,94,.,14,.,,.,punct,PUNCT,False,False,False,True
0,95,",",0,",",,",",punct,PUNCT,False,False,False,True
1,95,No,1,no,,DT,det,DET,True,True,False,False
2,95,cause,2,cause,,NN,ROOT,NOUN,False,True,False,False
3,95,identified,3,identify,,VBN,acl,VERB,False,True,False,False
4,95,for,4,for,,IN,prep,ADP,True,True,False,False
5,95,patient,5,patient,,NN,poss,NOUN,False,True,False,False
6,95,'s,6,'s,,POS,case,PART,True,False,False,False
7,95,pain,7,pain,,NN,pobj,NOUN,False,True,False,False
8,95,.,8,.,,.,punct,PUNCT,False,False,False,True
0,96,",",0,",",,",",punct,PUNCT,False,False,False,True
1,96,Heparin,1,Heparin,PERSON,NNP,compound,PROPN,False,True,False,False
2,96,drip,2,drip,,NN,nsubjpass,NOUN,False,True,False,False
3,96,was,3,be,,VBD,auxpass,AUX,True,True,False,False
4,96,started,4,start,,VBN,ROOT,VERB,False,True,False,False
5,96,",",5,",",,",",punct,PUNCT,False,False,False,True
6,96,and,6,and,,CC,cc,CCONJ,True,True,False,False
7,96,patient,7,patient,,NN,nsubj,NOUN,False,True,False,False
8,96,bridged,8,bridge,,VBD,conj,VERB,False,True,False,False
9,96,to,9,to,,IN,prep,ADP,True,True,False,False
10,96,anticoagulation,10,anticoagulation,,NN,pobj,NOUN,False,True,False,False
11,96,with,11,with,,IN,prep,ADP,True,True,False,False
12,96,warfarin,12,warfarin,,NN,pobj,NOUN,False,True,False,False
13,96,.,13,.,,.,punct,PUNCT,False,False,False,True
0,97,",",0,",",,",",punct,PUNCT,False,False,False,True
1,97,#,1,#,,$,nmod,SYM,False,False,False,True
2,97,Possible,2,possible,,JJ,amod,ADJ,False,True,False,False
3,97,intent,3,intent,,NN,nsubjpass,NOUN,False,True,False,False
4,97,to,4,to,,TO,aux,PART,True,True,False,False
5,97,self,5,self,,NN,compound,NOUN,False,True,False,False
6,97,-,6,-,,HYPH,punct,PUNCT,False,False,False,True
7,97,harm,7,harm,,NN,xcomp,NOUN,False,True,False,False
8,97,:,8,:,,:,punct,PUNCT,False,False,False,True
9,97,At,9,at,,IN,prep,ADP,True,True,False,False
10,97,the,10,the,,DT,det,DET,True,True,False,False
11,97,time,11,time,,NN,pobj,NOUN,False,True,False,False
12,97,of,12,of,,IN,prep,ADP,True,True,False,False
13,97,discharge,13,discharge,,NN,pobj,NOUN,False,True,False,False
14,97,",",14,",",,",",punct,PUNCT,False,False,False,True
15,97,medical,15,medical,,JJ,amod,ADJ,False,True,False,False
16,97,team,16,team,,NN,nsubjpass,NOUN,False,True,False,False
17,97,was,17,be,,VBD,auxpass,AUX,True,True,False,False
18,97,alerted,18,alert,,VBN,ROOT,VERB,False,True,False,False
19,97,that,19,that,,IN,mark,SCONJ,True,True,False,False
20,97,patient,20,patient,,NN,nsubj,NOUN,False,True,False,False
21,97,may,21,may,,MD,aux,AUX,True,True,False,False
22,97,have,22,have,,VB,aux,AUX,True,True,False,False
23,97,expressed,23,express,,VBN,ccomp,VERB,False,True,False,False
24,97,intent,24,intent,,NN,dobj,NOUN,False,True,False,False
25,97,to,25,to,,TO,aux,PART,True,True,False,False
26,97,self,26,self,,VB,acl,VERB,False,True,False,False
27,97,harm,27,harm,,NN,dobj,NOUN,False,True,False,False
28,97,to,28,to,,IN,prep,ADP,True,True,False,False
29,97,her,29,her,,PRP$,poss,PRON,True,True,False,False
30,97,homeless,30,homeless,,JJ,amod,ADJ,False,True,False,False
31,97,advocacy,31,advocacy,,NN,compound,NOUN,False,True,False,False
32,97,group,32,group,,NN,pobj,NOUN,False,True,False,False
33,97,.,33,.,,.,punct,PUNCT,False,False,False,True
0,98,",",0,",",,",",punct,PUNCT,False,False,False,True
1,98,#,1,#,,NNP,compound,PROPN,False,False,False,True
2,98,Hemoglobin,2,Hemoglobin,PERSON,NNP,compound,PROPN,False,True,False,False
3,98,electrophoresis,3,electrophoresis,,NN,nsubj,NOUN,False,True,False,False
4,98,was,4,be,,VBD,ROOT,AUX,True,True,False,False
5,98,pending,5,pende,,VBG,acomp,VERB,False,True,False,False
6,98,at,6,at,,IN,prep,ADP,True,True,False,False
7,98,the,7,the,,DT,det,DET,True,True,False,False
8,98,time,8,time,,NN,pobj,NOUN,False,True,False,False
9,98,of,9,of,,IN,prep,ADP,True,True,False,False
10,98,discharge,10,discharge,,NN,pobj,NOUN,False,True,False,False
11,98,",",11,",",,",",punct,PUNCT,False,False,False,True
12,98,though,12,though,,IN,mark,SCONJ,True,True,False,False
13,98,patient,13,patient,,NN,nsubj,NOUN,False,True,False,False
14,98,has,14,have,,VBZ,advcl,VERB,True,True,False,False
15,98,outside,15,outside,,JJ,amod,ADJ,False,True,False,False
16,98,records,16,record,,NNS,dobj,NOUN,False,True,False,False
17,98,confirming,17,confirm,,VBG,acl,VERB,False,True,False,False
18,98,presence,18,presence,,NN,dobj,NOUN,False,True,False,False
19,98,of,19,of,,IN,prep,ADP,True,True,False,False
20,98,HbS,20,HbS,ORG,NNP,pobj,PROPN,False,True,False,False
21,98,~50,21,~50,ORG,SYM,prep,SYM,False,False,False,False
22,98,%,22,%,ORG,NN,pobj,NOUN,False,False,False,True
23,98,on,23,on,,IN,prep,ADP,True,True,False,False
24,98,prior,24,prior,,JJ,amod,ADJ,False,True,False,False
25,98,electrophoresis,25,electrophoresis,,NN,pobj,NOUN,False,True,False,False
26,98,.,26,.,,.,punct,PUNCT,False,False,False,True
0,99,",",0,",",,",",punct,PUNCT,False,False,False,True
1,99,At,1,at,,IN,prep,ADP,True,True,False,False
2,99,[,2,[,,XX,punct,X,False,False,False,True
3,99,*,3,*,,NFP,punct,PUNCT,False,False,False,True
4,99,*,4,*,,NFP,punct,PUNCT,False,False,False,True
5,99,Hospital1,5,hospital1,,NN,pobj,NOUN,False,False,False,False
6,99,18,6,18,,CD,nummod,NUM,False,False,True,False
7,99,*,7,*,,NFP,punct,PUNCT,False,False,False,True
8,99,*,8,*,,NFP,punct,PUNCT,False,False,False,True
9,99,],9,],,-RRB-,punct,PUNCT,False,False,False,True
10,99,",",10,",",,",",punct,PUNCT,False,False,False,True
11,99,patient,11,patient,,JJ,nsubj,ADJ,False,True,False,False
12,99,is,12,be,,VBZ,aux,AUX,True,True,False,False
13,99,refusing,13,refuse,,VBG,ROOT,VERB,False,True,False,False
14,99,blood,14,blood,,NN,compound,NOUN,False,True,False,False
15,99,draws,15,draw,,NNS,dobj,NOUN,False,True,False,False
16,99,and,16,and,,CC,cc,CCONJ,True,True,False,False
17,99,IV,17,IV,GPE,NNP,conj,PROPN,False,True,False,False
18,99,initially,18,initially,,RB,advmod,ADV,False,True,False,False
19,99,after,19,after,,IN,prep,ADP,True,True,False,False
